"","data","ano","mes","tipo","descrição","valor"
"854",2016-02-21,"2016","Feb","moradia","luz",120
"855",2016-02-21,"2016","Feb","alimentação","hitamax m",4.93
"856",2016-02-21,"2016","Feb","fast food","tapioca ",23
"857",2016-02-22,"2016","Feb","telefonia","vivo ",80
"858",2016-02-23,"2016","Feb","pagamentos","bco24h",100
"859",2016-02-24,"2016","Feb","lazer","ferraz gr",14.6
"860",2016-02-25,"2016","Feb","transporte","auto posto miro",135.53
"861",2016-02-25,"2016","Feb","alimentação","sacolao saude st",131.03
"862",2016-02-25,"2016","Feb","saúde","coop capuava farmácia ",161.61
"863",2016-02-25,"2016","Feb","saúde","drogaria bifarma",7.72
"864",2016-02-25,"2016","Feb","transporte","a posto i batistucci l",50
"865",2016-02-25,"2016","Feb","presentes","fralda renato ",27
"866",2016-02-25,"2016","Feb","alimentação","casa de carnes grandes",14.65
"867",2016-02-25,"2016","Feb","alimentação","coop capuava",37.82
"868",2016-02-25,"2016","Feb","transporte","carrefour pso 409",97.99
"869",2016-02-25,"2016","Feb","alimentação","sagrado coracao",27.78
"870",2016-02-25,"2016","Feb","alimentação","hitamax minimercado",10.69
"871",2016-02-25,"2016","Feb","saúde","drogaria america do su",16
"872",2016-02-25,"2016","Feb","lazer","pastelaria naito",30
"873",2016-02-25,"2016","Feb","transporte","carrefour pso 409",83.04
"874",2016-02-25,"2016","Feb","alimentação","sup cent st andre 2800",38.68
"875",2016-02-25,"2016","Feb","alimentação","frango ",30.75
"876",2016-02-25,"2016","Feb","alimentação","sacolao saude st",80.4
"877",2016-02-25,"2016","Feb","alimentação","coop capuava",42.85
"878",2016-02-25,"2016","Feb","corolla","lava rapido pohl",30
"879",2016-02-25,"2016","Feb","presentes","precolandia santo",29.9
"880",2016-02-25,"2016","Feb","presentes","lojas americanas",14.98
"881",2016-02-25,"2016","Feb","transporte","auto posto miro",52.5
"882",2016-02-25,"2016","Feb","alimentação","hitamax",12.94
"883",2016-02-25,"2016","Feb","alimentação","sacolao saude st",36.86
"884",2016-02-25,"2016","Feb","fast food","pastelaria naito",15.5
"885",2016-02-25,"2016","Feb","fast food","jin jin",20.86
"886",2016-02-25,"2016","Feb","alimentação","sup cent st andre 2800",70
"887",2016-02-25,"2016","Feb","alimentação","raia drogasil 549",7.19
"888",2016-02-25,"2016","Feb","presentes","extracom",57.99
"889",2016-02-25,"2016","Feb","roupa","roupas ",78
"890",2016-02-25,"2016","Feb","fast food","café ",4.4
"891",2016-02-25,"2016","Feb","transporte","auto posto miro",53.58
"892",2016-02-25,"2016","Feb","transporte","carrefour 409 psc",110.33
"893",2016-02-25,"2016","Feb","roupa","lojas renner fl 2",59.7
"894",2016-02-25,"2016","Feb","lazer","extra 1338",44.28
"895",2016-02-25,"2016","Feb","lazer","supermercado alvo",177
"896",2016-02-25,"2016","Feb","equipamentos","ferragens marukai ltda",25.7
"897",2016-02-25,"2016","Feb","alimentação","hitamax minimercado",12
"898",2016-02-25,"2016","Feb","transporte","carrefour pso 409",123.02
"899",2016-02-25,"2016","Feb","alimentação","sacolao saude st",145.55
"900",2016-02-25,"2016","Feb","saúde","farmácia ",132
"901",2016-02-25,"2016","Feb","alimentação","kartex descartaveis",13.4
"902",2016-02-25,"2016","Feb","alimentação","coop capuava",80.89
"903",2016-02-25,"2016","Feb","saúde","coop capuava",12.75
"904",2016-02-25,"2016","Feb","alimentação","supermercado peri",9.93
"905",2016-02-25,"2016","Feb","fast food","paes e doces mich",26.16
"906",2016-02-26,"2016","Feb","telefonia","tim erick & aline",100
"907",2016-02-26,"2016","Feb","investimento","pic (3/21)",82
"908",2016-02-27,"2016","Feb","beleza","cabelo ",30
"909",2016-02-27,"2016","Feb","seguros","mafre",260
"910",2016-02-28,"2016","Feb","moradia","conta água",62
"911",2016-03-01,"2016","Mar","pagamentos","cx itau al vieira de",30
"912",2016-03-01,"2016","Mar","pagamentos","cartório ",30
"913",2016-03-03,"2016","Mar","transporte","gasolina ",20
"914",2016-03-04,"2016","Mar","equipamentos","climatizador",67
"915",2016-03-06,"2016","Mar","corolla","reserva corolla",560
"916",2016-03-07,"2016","Mar","telefonia","netflix.com",19.9
"917",2016-03-09,"2016","Mar","lazer","ferraz gr",16.27
"918",2016-03-09,"2016","Mar","pagamentos","saque ",80
"919",2016-03-10,"2016","Mar","pagamentos","banco",48
"920",2016-03-15,"2016","Mar","educação","kung fu",120
"921",2016-03-15,"2016","Mar","saúde","convênio ",278
"922",2016-03-16,"2016","Mar","moradia","vigia",45
"923",2016-03-20,"2016","Mar","presentes","presente gabi",4.6
"924",2016-03-21,"2016","Mar","moradia","luz",120
"925",2016-03-22,"2016","Mar","telefonia","vivo ",80
"926",2016-03-25,"2016","Mar","pet","extra far",4.65
"927",2016-03-25,"2016","Mar","alimentação","padaria pao paulinos",5.8
"928",2016-03-25,"2016","Mar","investimento","kiloucura restaurante",19.86
"929",2016-03-25,"2016","Mar","investimento","uber*uber",7.26
"930",2016-03-25,"2016","Mar","alimentação","hitamax",19.22
"931",2016-03-25,"2016","Mar","transporte","carrefour 409 psc",131.5
"932",2016-03-25,"2016","Mar","alimentação","coop capuava",54.49
"933",2016-03-25,"2016","Mar","alimentação","hitamax",7.14
"934",2016-03-25,"2016","Mar","saúde","extra farma loja 18",48.63
"935",2016-03-25,"2016","Mar","saúde","coop capuava",117.42
"936",2016-03-25,"2016","Mar","alimentação","coop capuava",51.56
"937",2016-03-25,"2016","Mar","equipamentos","pipoqueira ",123.01
"938",2016-03-25,"2016","Mar","fast food","pastelaria naito",10
"939",2016-03-25,"2016","Mar","alimentação","sacolao saude st",101.78
"940",2016-03-25,"2016","Mar","fast food","ramos pescados",14.62
"941",2016-03-25,"2016","Mar","investimento","uber*uber",13.84
"942",2016-03-25,"2016","Mar","lazer","ferraz grill",16.79
"943",2016-03-25,"2016","Mar","transporte","carrefour 409 psc",121.73
"944",2016-03-25,"2016","Mar","saúde","coop capuava",15.54
"945",2016-03-25,"2016","Mar","fast food","coop capuava",13.07
"946",2016-03-25,"2016","Mar","alimentação","hitamax",18.9
"947",2016-03-25,"2016","Mar","alimentação","boutique do pao",8.8
"948",2016-03-25,"2016","Mar","alimentação","sacolao saude st",64.31
"949",2016-03-25,"2016","Mar","transporte","carrefour 409 psc",120.98
"950",2016-03-25,"2016","Mar","lazer","coop capuava",33.68
"951",2016-03-25,"2016","Mar","alimentação","hitamax",11.08
"952",2016-03-25,"2016","Mar","lazer","coop capuava",28.53
"953",2016-03-25,"2016","Mar","alimentação","padaria pao paulinos",12.55
"954",2016-03-25,"2016","Mar","alimentação","assai atacadista",428.91
"955",2016-03-25,"2016","Mar","alimentação","sup cent st andre 2800",132.52
"956",2016-03-25,"2016","Mar","lazer","pao do marques",30.2
"957",2016-03-25,"2016","Mar","alimentação","monigas com gas ltda",60
"958",2016-03-25,"2016","Mar","fast food","pastelaria naito",12.5
"959",2016-03-25,"2016","Mar","transporte","carrefour 409 psc",119.15
"960",2016-03-25,"2016","Mar","lazer","ferraz grill",19.36
"961",2016-03-25,"2016","Mar","fast food","padaria lider",12
"962",2016-03-25,"2016","Mar","alimentação","sup cent st andre 2800",74.48
"963",2016-03-25,"2016","Mar","alimentação","pao do marques",7.5
"964",2016-03-25,"2016","Mar","transporte","auto posto miro",32.5
"965",2016-03-25,"2016","Mar","corolla","monte carlo lavagem ",35
"966",2016-03-25,"2016","Mar","equipamentos","ferragens marukai ltda",20.6
"967",2016-03-25,"2016","Mar","presentes","amei bijuterias",30
"968",2016-03-25,"2016","Mar","alimentação","sup cent st andre 2800",64.96
"969",2016-03-25,"2016","Mar","transporte","carrefour pso 409",112.82
"970",2016-03-26,"2016","Mar","telefonia","tim erick & aline",100
"971",2016-03-26,"2016","Mar","investimento","pic (4/21)",82
"972",2016-03-27,"2016","Mar","seguros","mafre",260
"973",2016-03-27,"2016","Mar","beleza","cabelo ",30
"974",2016-03-29,"2016","Mar","pagamentos","saque",50
"975",2016-03-30,"2016","Mar","moradia","conta água",62
"976",2016-04-04,"2016","Apr","pagamentos","cx itau av xv de nov",120
"977",2016-04-04,"2016","Apr","equipamentos","climatizador",67
"978",2016-04-07,"2016","Apr","telefonia","netflix.com",19.9
"979",2016-04-09,"2016","Apr","alimentação","panificad",6.75
"980",2016-04-10,"2016","Apr","pagamentos","banco",48
"981",2016-04-12,"2016","Apr","equipamentos","sapato kung fu ",120
"982",2016-04-15,"2016","Apr","saúde","convênio ",278
"983",2016-04-15,"2016","Apr","educação","kung fu",120
"984",2016-04-16,"2016","Apr","moradia","vigia",45
"985",2016-04-16,"2016","Apr","alimentação","pao do ma",6.6
"986",2016-04-16,"2016","Apr","pagamentos","cx itau av itamarati",30
"987",2016-04-21,"2016","Apr","moradia","luz",120
"988",2016-04-22,"2016","Apr","telefonia","vivo ",80
"989",2016-04-26,"2016","Apr","telefonia","tim erick & aline",100
"990",2016-04-26,"2016","Apr","investimento","pic (5/21)",82
"991",2016-04-26,"2016","Apr","investimento","google play*app blauec",14.9
"992",2016-04-26,"2016","Apr","alimentação","panificadora pao",7.65
"993",2016-04-26,"2016","Apr","fast food","bk shopping abc",28.5
"994",2016-04-26,"2016","Apr","fast food","mc donalds map",23
"995",2016-04-26,"2016","Apr","alimentação","sacolao saude st",140.22
"996",2016-04-26,"2016","Apr","alimentação","palmito cia",8
"997",2016-04-26,"2016","Apr","alimentação","hitamax",7.84
"998",2016-04-26,"2016","Apr","alimentação","coop capuava",5.49
"999",2016-04-26,"2016","Apr","alimentação","pao do marques",15.45
"1000",2016-04-26,"2016","Apr","investimento","uber*uber",9.32
"1001",2016-04-26,"2016","Apr","investimento","uber*uber",7.61
"1002",2016-04-26,"2016","Apr","transporte","carrefour 409 psc",155.5
"1003",2016-04-26,"2016","Apr","equipamentos","carregador usb ",49.99
"1004",2016-04-26,"2016","Apr","alimentação","panificadora pao",7.22
"1005",2016-04-26,"2016","Apr","alimentação","coop capuava",40
"1006",2016-04-26,"2016","Apr","saúde","remédio joelho ",114
"1007",2016-04-26,"2016","Apr","fast food","pastelaria naito",30
"1008",2016-04-26,"2016","Apr","alimentação","sacolao saude st",67.51
"1009",2016-04-26,"2016","Apr","saúde","corpo e vida",89
"1010",2016-04-26,"2016","Apr","alimentação","sup cent st andre 2800",55.68
"1011",2016-04-26,"2016","Apr","transporte","carrefour 409 psc",171.32
"1012",2016-04-26,"2016","Apr","alimentação","coop capuava",28.56
"1013",2016-04-26,"2016","Apr","lazer","bruti s cafe",16
"1014",2016-04-26,"2016","Apr","alimentação","coop capu",25.56
"1015",2016-04-26,"2016","Apr","alimentação","hitamax minimercado",9.38
"1016",2016-04-26,"2016","Apr","alimentação","sacolao saude st",55.97
"1017",2016-04-26,"2016","Apr","alimentação","hitamax",10.24
"1018",2016-04-26,"2016","Apr","transporte","carrefour 409 psc",173.48
"1019",2016-04-26,"2016","Apr","lazer","ferraz grill",16.04
"1020",2016-04-26,"2016","Apr","alimentação","sacolao saude st",68.51
"1021",2016-04-26,"2016","Apr","equipamentos","mercpago[mlivre",218.21
"1022",2016-04-26,"2016","Apr","alimentação","hitamax minimercado",27.8
"1023",2016-04-26,"2016","Apr","alimentação","hitamax",10.28
"1024",2016-04-26,"2016","Apr","alimentação","feira ",64
"1025",2016-04-26,"2016","Apr","alimentação","ferraz grill",18.9
"1026",2016-04-26,"2016","Apr","transporte","carrefour pso 409",166.98
"1027",2016-04-26,"2016","Apr","equipamentos","carrefour sto 248",100.36
"1028",2016-04-26,"2016","Apr","pagamentos","saque ",60
"1029",2016-04-26,"2016","Apr","pagamentos","taxa banco do brasil ",15
"1030",2016-04-27,"2016","Apr","beleza","cabelo ",30
"1031",2016-04-27,"2016","Apr","seguros","mafre",260
"1032",2016-04-30,"2016","Apr","moradia","conta água",62
"1033",2016-04-30,"2016","Apr","pet","boneco ",20
"1034",2016-05-04,"2016","May","equipamentos","climatizador",67
"1035",2016-05-07,"2016","May","pagamentos","saque ",50
"1036",2016-05-09,"2016","May","pagamentos","bco24h",60
"1037",2016-05-09,"2016","May","roupa","costura ",20
"1038",2016-05-10,"2016","May","pagamentos","banco",48
"1039",2016-05-14,"2016","May","pagamentos","saque ",60
"1040",2016-05-14,"2016","May","transporte","gasolina ",20
"1041",2016-05-15,"2016","May","educação","kung fu",120
"1042",2016-05-15,"2016","May","saúde","convênio ",278
"1043",2016-05-16,"2016","May","moradia","vigia",45
"1044",2016-05-21,"2016","May","alimentação","pão ",7
"1045",2016-05-21,"2016","May","moradia","luz",120
"1046",2016-05-22,"2016","May","telefonia","vivo ",80
"1047",2016-05-25,"2016","May","transporte","gasolina ",166
"1048",2016-05-25,"2016","May","alimentação","coop capuava",8.56
"1049",2016-05-25,"2016","May","alimentação","coop capuava",64.2
"1050",2016-05-25,"2016","May","alimentação","sacolao saude st",83.42
"1051",2016-05-25,"2016","May","transporte","carrefour pso 409",175.37
"1052",2016-05-25,"2016","May","equipamentos","mercadopago",58.07
"1053",2016-05-25,"2016","May","saúde","coop capuava",54.31
"1054",2016-05-25,"2016","May","alimentação","coop capuava",35.83
"1055",2016-05-25,"2016","May","fast food","pizzaria hosana",30
"1056",2016-05-25,"2016","May","alimentação","hitamax",8.24
"1057",2016-05-25,"2016","May","alimentação","sacolao saude st",85.8
"1058",2016-05-25,"2016","May","fast food","ramos pescados",8.69
"1059",2016-05-25,"2016","May","alimentação","coop capuava",46.55
"1060",2016-05-25,"2016","May","alimentação","coop capuava",20.01
"1061",2016-05-25,"2016","May","alimentação","coop capuava",60.53
"1062",2016-05-25,"2016","May","beleza","toque de beleza",11.9
"1063",2016-05-25,"2016","May","transporte","auto posto miro",22.5
"1064",2016-05-25,"2016","May","pet","mercadopago",13.99
"1065",2016-05-25,"2016","May","transporte","carrefour pso 409",166.35
"1066",2016-05-25,"2016","May","alimentação","pao do marques",14.71
"1067",2016-05-25,"2016","May","equipamentos","mercado pago repetidor ",56.26
"1068",2016-05-25,"2016","May","alimentação","sacolao saude st",108.76
"1069",2016-05-25,"2016","May","fast food","ramos pescados",13
"1070",2016-05-25,"2016","May","roupa","riachuelo 214",109.8
"1071",2016-05-25,"2016","May","alimentação","coop capuava",12.63
"1072",2016-05-25,"2016","May","alimentação","sup cent st andre 2800",18.28
"1073",2016-05-25,"2016","May","alimentação","assai atacadista",430.14
"1074",2016-05-25,"2016","May","alimentação","casa de carnes gr",8.22
"1075",2016-05-25,"2016","May","alimentação","hitamax minimercado",18.27
"1076",2016-05-25,"2016","May","alimentação","panificad",10.97
"1077",2016-05-25,"2016","May","transporte","a p irmaos batist",34.29
"1078",2016-05-25,"2016","May","alimentação","coop capuava",67.72
"1079",2016-05-25,"2016","May","alimentação","hitamax minimercado",13.49
"1080",2016-05-25,"2016","May","transporte","carrefour pso 409",70.08
"1081",2016-05-25,"2016","May","alimentação","carrefour sto 248",50.25
"1082",2016-05-25,"2016","May","alimentação","sacolao saude st",86.93
"1083",2016-05-25,"2016","May","fast food","pizzaria brasital",50.5
"1084",2016-05-25,"2016","May","alimentação","zeca frutas frescas lt",27
"1085",2016-05-25,"2016","May","lazer","churrasco ",19
"1086",2016-05-26,"2016","May","lazer","netflix ",23
"1087",2016-05-26,"2016","May","investimento","pic (6/21)",82
"1088",2016-05-26,"2016","May","telefonia","tim erick & aline",100
"1089",2016-05-27,"2016","May","seguros","mafre",260
"1090",2016-05-27,"2016","May","beleza","cabelo ",30
"1091",2016-05-27,"2016","May","fast food","rodrisabo",12
"1092",2016-05-27,"2016","May","pagamentos","saque ",80
"1093",2016-05-30,"2016","May","moradia","conta água",62
"1094",2016-06-01,"2016","Jun","alimentação","previsão feira",250
"1095",2016-06-04,"2016","Jun","equipamentos","climatizador",67
"1096",2016-06-10,"2016","Jun","pagamentos","banco",48
"1097",2016-06-15,"2016","Jun","educação","kung fu",130
"1098",2016-06-15,"2016","Jun","saúde","convênio ",278
"1099",2016-06-16,"2016","Jun","moradia","vigia",45
"1100",2016-06-18,"2016","Jun","alimentação","pao do ma",7.33
"1101",2016-06-21,"2016","Jun","moradia","luz",120
"1102",2016-06-22,"2016","Jun","telefonia","vivo ",80
"1103",2016-06-22,"2016","Jun","pagamentos","saque",30
"1104",2016-06-22,"2016","Jun","beleza","cabelo ",30
"1105",2016-06-26,"2016","Jun","investimento","pic (7/21)",82
"1106",2016-06-26,"2016","Jun","telefonia","tim erick & aline",100
"1107",2016-06-26,"2016","Jun","lazer","netflix ",23
"1108",2016-06-27,"2016","Jun","alimentação","sacolao saude st",119.68
"1109",2016-06-27,"2016","Jun","alimentação","coop capuava",39.77
"1110",2016-06-27,"2016","Jun","alimentação","sagrado coracao",26.96
"1111",2016-06-27,"2016","Jun","transporte","carrefour pso 409",148.93
"1112",2016-06-27,"2016","Jun","alimentação","pao do marques",7.4
"1113",2016-06-27,"2016","Jun","equipamentos","ferragens marukai ltda",18.2
"1114",2016-06-27,"2016","Jun","alimentação","hitamax",17.89
"1115",2016-06-27,"2016","Jun","pet","dr hato",90
"1116",2016-06-27,"2016","Jun","alimentação","coop capuava",26.02
"1117",2016-06-27,"2016","Jun","alimentação","hitamax",17.48
"1118",2016-06-27,"2016","Jun","equipamentos","decathlon",60
"1119",2016-06-27,"2016","Jun","alimentação","sacolao saude st",79.76
"1120",2016-06-27,"2016","Jun","alimentação","coop capuava",17.66
"1121",2016-06-27,"2016","Jun","lazer","lucena bar",55
"1122",2016-06-27,"2016","Jun","lazer","lucena bar",20
"1123",2016-06-27,"2016","Jun","beleza","toque de beleza",18.2
"1124",2016-06-27,"2016","Jun","transporte","carrefour pso 409",163.68
"1125",2016-06-27,"2016","Jun","alimentação","pao do marques",6.95
"1126",2016-06-27,"2016","Jun","transporte","a p irmaos batist",85
"1127",2016-06-27,"2016","Jun","alimentação","coop capuava",38.27
"1128",2016-06-27,"2016","Jun","presentes","mercado pago cama pet ",50
"1129",2016-06-27,"2016","Jun","alimentação","coop capuava",49.28
"1130",2016-06-27,"2016","Jun","saúde","carrefour sto 248",27.24
"1131",2016-06-27,"2016","Jun","pet","pet shop kakazu, rs 39,80 [ 01/06/2016 [ 13h50. utilizado 80% limite.",39.8
"1132",2016-06-27,"2016","Jun","equipamentos","decathlon",89.97
"1133",2016-06-27,"2016","Jun","alimentação","sup cent st andre 2800",13.34
"1134",2016-06-27,"2016","Jun","alimentação","coop capuava",43.76
"1135",2016-06-27,"2016","Jun","alimentação","sacolao saude st",83.56
"1136",2016-06-27,"2016","Jun","alimentação","ramos pescados",21.9
"1137",2016-06-27,"2016","Jun","fast food","pastelaria naito",21.5
"1138",2016-06-27,"2016","Jun","equipamentos","kalunga abc plaza",55.2
"1139",2016-06-27,"2016","Jun","roupa","lojas renner fl 2",209.7
"1140",2016-06-27,"2016","Jun","transporte","carrefour pso 409",91.95
"1141",2016-06-27,"2016","Jun","saúde","coop capuava (1/3)",53.76
"1142",2016-06-27,"2016","Jun","alimentação","extra 1338",73.79
"1143",2016-06-27,"2016","Jun","alimentação","monigas",60
"1144",2016-06-27,"2016","Jun","transporte","carrefour pso 409",101.95
"1145",2016-06-27,"2016","Jun","alimentação","sacolao saude st",142.14
"1146",2016-06-27,"2016","Jun","alimentação","sacolao saude st",168.08
"1147",2016-06-27,"2016","Jun","transporte","carrefour pso 409",109.52
"1148",2016-06-27,"2016","Jun","alimentação","coop capuava",5.9
"1149",2016-06-27,"2016","Jun","saúde","coop capuava",116.95
"1150",2016-06-27,"2016","Jun","alimentação","coop capuava",31.91
"1151",2016-06-27,"2016","Jun","alimentação","hitamax minimercado",9.98
"1152",2016-06-27,"2016","Jun","seguros","mafre",260
"1153",2016-06-30,"2016","Jun","moradia","conta água",62
"1154",2016-07-04,"2016","Jul","equipamentos","climatizador",67
"1155",2016-07-08,"2016","Jul","pagamentos","saque ",25
"1156",2016-07-08,"2016","Jul","alimentação","hitamax",27.85
"1157",2016-07-09,"2016","Jul","alimentação","pao do ma",5.92
"1158",2016-07-09,"2016","Jul","pagamentos","saque ",80
"1159",2016-07-10,"2016","Jul","pagamentos","banco",48
"1160",2016-07-15,"2016","Jul","educação","kung fu",130
"1161",2016-07-15,"2016","Jul","saúde","convênio ",278
"1162",2016-07-16,"2016","Jul","moradia","vigia",45
"1163",2016-07-16,"2016","Jul","alimentação","ovos ",15
"1164",2016-07-18,"2016","Jul","pagamentos","saque ",20
"1165",2016-07-21,"2016","Jul","moradia","luz",120
"1166",2016-07-22,"2016","Jul","alimentação","hitamax",9.29
"1167",2016-07-23,"2016","Jul","alimentação","pao do ma",8.15
"1168",2016-07-23,"2016","Jul","pagamentos","cx itau av itamarati",30
"1169",2016-07-25,"2016","Jul","educação","aline amoroso esportes",99
"1170",2016-07-25,"2016","Jul","equipamentos","cec industrial",27.9
"1171",2016-07-25,"2016","Jul","alimentação","hitamax minimercado",7.88
"1172",2016-07-25,"2016","Jul","saúde","extra farma loja 18",14.93
"1173",2016-07-25,"2016","Jul","alimentação","sacolao saude st",117.15
"1174",2016-07-25,"2016","Jul","alimentação","carrefour sto 248",29.75
"1175",2016-07-25,"2016","Jul","transporte","carrefour pso 409",155.95
"1176",2016-07-25,"2016","Jul","alimentação","kartex descartaveis",30.5
"1177",2016-07-25,"2016","Jul","saúde","coop capuava (2/3)",53.76
"1178",2016-07-25,"2016","Jul","alimentação","assai atacadista",482.89
"1179",2016-07-25,"2016","Jul","alimentação","compras pão de açúcar ",475
"1180",2016-07-25,"2016","Jul","alimentação","sacolao saude st",92.55
"1181",2016-07-25,"2016","Jul","transporte","auto posto miro",30
"1182",2016-07-25,"2016","Jul","transporte","carrefour pso 409",169.73
"1183",2016-07-25,"2016","Jul","alimentação","carrefour sto 248",19.37
"1184",2016-07-25,"2016","Jul","roupa","mercado pago meias ",83.06
"1185",2016-07-25,"2016","Jul","alimentação","coop capuava",15.25
"1186",2016-07-25,"2016","Jul","lazer","bruti s cafe e lanches",12.5
"1187",2016-07-25,"2016","Jul","alimentação","pao do marques",10.34
"1188",2016-07-25,"2016","Jul","alimentação","sacolao saude st",88.82
"1189",2016-07-25,"2016","Jul","alimentação","coop capuava",39.1
"1190",2016-07-25,"2016","Jul","corolla","mercadopago (1/3)",52.04
"1191",2016-07-25,"2016","Jul","corolla","webmotors (1/3)",49.97
"1192",2016-07-25,"2016","Jul","investimento","uber*uber",7
"1193",2016-07-25,"2016","Jul","investimento","uber*uber",7.39
"1194",2016-07-25,"2016","Jul","fast food","divino fogao c t da fa",19.83
"1195",2016-07-25,"2016","Jul","transporte","carrefour 409 psc",144.05
"1196",2016-07-25,"2016","Jul","transporte","auto posto miro",30
"1197",2016-07-25,"2016","Jul","lazer","nuuvem*200775717415471",21.99
"1198",2016-07-25,"2016","Jul","saúde","extra farma loja 18",19.2
"1199",2016-07-25,"2016","Jul","equipamentos","google play*metactrl",4.99
"1200",2016-07-25,"2016","Jul","presentes","armarinhos fernan",57.6
"1201",2016-07-25,"2016","Jul","alimentação","sacolao saude st",74.67
"1202",2016-07-25,"2016","Jul","alimentação","luiz a r gois",19.2
"1203",2016-07-25,"2016","Jul","fast food","pastelaria naito",5
"1204",2016-07-26,"2016","Jul","investimento","pic (8/21)",82
"1205",2016-07-26,"2016","Jul","lazer","netflix ",23
"1206",2016-07-26,"2016","Jul","telefonia","tim erick & aline",100
"1207",2016-07-27,"2016","Jul","seguros","mafre",260
"1208",2016-07-30,"2016","Jul","moradia","conta água",62
"1209",2016-07-30,"2016","Jul","alimentação","pao do ma",7.3
"1210",2016-07-30,"2016","Jul","pagamentos","saque ",30
"1211",2016-07-30,"2016","Jul","alimentação","coop capu",19.19
"1212",2016-08-03,"2016","Aug","alimentação","coop capu",33.64
"1213",2016-08-08,"2016","Aug","alimentação","tim",10
"1214",2016-08-09,"2016","Aug","pagamentos","saque ",40
"1215",2016-08-15,"2016","Aug","saúde","convênio ",278
"1216",2016-08-15,"2016","Aug","educação","kung fu",130
"1217",2016-08-16,"2016","Aug","moradia","vigia",45
"1218",2016-08-17,"2016","Aug","pagamentos","cx itau av brasil 15",80
"1219",2016-08-21,"2016","Aug","moradia","luz",120
"1220",2016-08-21,"2016","Aug","alimentação","sebastiao",13
"1221",2016-08-24,"2016","Aug","pagamentos","cx itau av industria",60
"1222",2016-08-25,"2016","Aug","saúde","coop capuava (3/3)",53.76
"1223",2016-08-25,"2016","Aug","corolla","mercadopago (2/3)",52.04
"1224",2016-08-25,"2016","Aug","corolla","webmotors (2/3)",49.97
"1225",2016-08-25,"2016","Aug","alimentação","coop capuava",42.19
"1226",2016-08-25,"2016","Aug","alimentação","sacolao saude st",85.43
"1227",2016-08-25,"2016","Aug","saúde","extra farma loja 18",9.4
"1228",2016-08-25,"2016","Aug","equipamentos","mercadopago",24.89
"1229",2016-08-25,"2016","Aug","alimentação","coop capuava",55.16
"1230",2016-08-25,"2016","Aug","transporte","auto posto miro",35
"1231",2016-08-25,"2016","Aug","alimentação","pao do marques",7.4
"1232",2016-08-25,"2016","Aug","transporte","carrefour 409 psc",156.27
"1233",2016-08-25,"2016","Aug","equipamentos","ec*alipay",17.39
"1234",2016-08-25,"2016","Aug","alimentação","odair jose silveira co",54
"1235",2016-08-25,"2016","Aug","alimentação","coop capuava",44.44
"1236",2016-08-25,"2016","Aug","alimentação","sacolao saude st",92.11
"1237",2016-08-25,"2016","Aug","saúde","farma supercenter 4319",29.07
"1238",2016-08-25,"2016","Aug","alimentação","sup cent st andre 2800",38.66
"1239",2016-08-25,"2016","Aug","equipamentos","bateria câmera ",30
"1240",2016-08-25,"2016","Aug","alimentação","sagrado coracao",34.32
"1241",2016-08-25,"2016","Aug","alimentação","hitamax minimercado",27.16
"1242",2016-08-25,"2016","Aug","alimentação","hitamax",28.35
"1243",2016-08-25,"2016","Aug","transporte","carrefour pso 409",163.72
"1244",2016-08-25,"2016","Aug","saúde","fcia pague menos",5.05
"1245",2016-08-25,"2016","Aug","alimentação","hitamax minimercado",10.68
"1246",2016-08-25,"2016","Aug","alimentação","sacolao saude st",115.36
"1247",2016-08-25,"2016","Aug","alimentação","coop capuava",36.12
"1248",2016-08-25,"2016","Aug","pet","bebedouro ",29.8
"1249",2016-08-25,"2016","Aug","alimentação","coop capuava",47.98
"1250",2016-08-25,"2016","Aug","transporte","carrefour pso 409",167.65
"1251",2016-08-25,"2016","Aug","lazer","grao expresso",9.6
"1252",2016-08-25,"2016","Aug","alimentação","carrefour sto 248",57.14
"1253",2016-08-25,"2016","Aug","equipamentos","ferragens marukai ltda",23.2
"1254",2016-08-25,"2016","Aug","alimentação","sacolao saude st",109
"1255",2016-08-25,"2016","Aug","alimentação","coop capuava",21.29
"1256",2016-08-25,"2016","Aug","alimentação","extra 1338",42.39
"1257",2016-08-25,"2016","Aug","equipamentos","miamor",8.59
"1258",2016-08-25,"2016","Aug","transporte","auto posto miro",30
"1259",2016-08-25,"2016","Aug","alimentação","assai atacadista",125.19
"1260",2016-08-26,"2016","Aug","lazer","netflix ",23
"1261",2016-08-26,"2016","Aug","telefonia","tim erick & aline",100
"1262",2016-08-26,"2016","Aug","investimento","pic (9/21)",82
"1263",2016-08-27,"2016","Aug","telefonia","vivo ",80
"1264",2016-08-27,"2016","Aug","beleza","cabelo ",30
"1265",2016-08-27,"2016","Aug","seguros","mafre",260
"1266",2016-08-27,"2016","Aug","alimentação","pao do ma",5.89
"1267",2016-08-29,"2016","Aug","alimentação","hitamax",5.88
"1268",2016-08-30,"2016","Aug","moradia","conta água",62
"1269",2016-09-01,"2016","Sep","pagamentos","cx itau av xv de nov",120
"1270",2016-09-10,"2016","Sep","alimentação","feira ",100
"1271",2016-09-11,"2016","Sep","pagamentos","saque ",30
"1272",2016-09-11,"2016","Sep","alimentação","coop capu",100.48
"1273",2016-09-15,"2016","Sep","saúde","convênio ",278
