"","data","ano","mes","tipo","descrição","valor"
"907",2016-03-03,"2016","Mar","transporte","gasolina ",20
"908",2016-03-04,"2016","Mar","equipamentos","climatizador",67
"909",2016-03-06,"2016","Mar","corolla","reserva corolla",560
"910",2016-03-07,"2016","Mar","telefonia","netflix.com",19.9
"911",2016-03-09,"2016","Mar","lazer","ferraz gr",16.27
"912",2016-03-09,"2016","Mar","pagamentos","saque ",80
"913",2016-03-10,"2016","Mar","pagamentos","banco",48
"914",2016-03-15,"2016","Mar","educação","kung fu",120
"915",2016-03-15,"2016","Mar","saúde","convênio ",278
"916",2016-03-16,"2016","Mar","moradia","vigia",45
"917",2016-03-20,"2016","Mar","presentes","presente gabi",4.6
"918",2016-03-21,"2016","Mar","moradia","luz",120
"919",2016-03-22,"2016","Mar","telefonia","vivo ",80
"920",2016-03-25,"2016","Mar","pet","extra far",4.65
"921",2016-03-25,"2016","Mar","alimentação","padaria pao paulinos",5.8
"922",2016-03-25,"2016","Mar","investimento","kiloucura restaurante",19.86
"923",2016-03-25,"2016","Mar","investimento","uber*uber",7.26
"924",2016-03-25,"2016","Mar","alimentação","hitamax",19.22
"925",2016-03-25,"2016","Mar","transporte","carrefour 409 psc",131.5
"926",2016-03-25,"2016","Mar","alimentação","coop capuava",54.49
"927",2016-03-25,"2016","Mar","alimentação","hitamax",7.14
"928",2016-03-25,"2016","Mar","saúde","extra farma loja 18",48.63
"929",2016-03-25,"2016","Mar","saúde","coop capuava",117.42
"930",2016-03-25,"2016","Mar","alimentação","coop capuava",51.56
"931",2016-03-25,"2016","Mar","equipamentos","pipoqueira ",123.01
"932",2016-03-25,"2016","Mar","fast food","pastelaria naito",10
"933",2016-03-25,"2016","Mar","alimentação","sacolao saude st",101.78
"934",2016-03-25,"2016","Mar","fast food","ramos pescados",14.62
"935",2016-03-25,"2016","Mar","investimento","uber*uber",13.84
"936",2016-03-25,"2016","Mar","lazer","ferraz grill",16.79
"937",2016-03-25,"2016","Mar","transporte","carrefour 409 psc",121.73
"938",2016-03-25,"2016","Mar","saúde","coop capuava",15.54
"939",2016-03-25,"2016","Mar","fast food","coop capuava",13.07
"940",2016-03-25,"2016","Mar","alimentação","hitamax",18.9
"941",2016-03-25,"2016","Mar","alimentação","boutique do pao",8.8
"942",2016-03-25,"2016","Mar","alimentação","sacolao saude st",64.31
"943",2016-03-25,"2016","Mar","transporte","carrefour 409 psc",120.98
"944",2016-03-25,"2016","Mar","lazer","coop capuava",33.68
"945",2016-03-25,"2016","Mar","alimentação","hitamax",11.08
"946",2016-03-25,"2016","Mar","lazer","coop capuava",28.53
"947",2016-03-25,"2016","Mar","alimentação","padaria pao paulinos",12.55
"948",2016-03-25,"2016","Mar","alimentação","assai atacadista",428.91
"949",2016-03-25,"2016","Mar","alimentação","sup cent st andre 2800",132.52
"950",2016-03-25,"2016","Mar","lazer","pao do marques",30.2
"951",2016-03-25,"2016","Mar","alimentação","monigas com gas ltda",60
"952",2016-03-25,"2016","Mar","fast food","pastelaria naito",12.5
"953",2016-03-25,"2016","Mar","transporte","carrefour 409 psc",119.15
"954",2016-03-25,"2016","Mar","lazer","ferraz grill",19.36
"955",2016-03-25,"2016","Mar","fast food","padaria lider",12
"956",2016-03-25,"2016","Mar","alimentação","sup cent st andre 2800",74.48
"957",2016-03-25,"2016","Mar","alimentação","pao do marques",7.5
"958",2016-03-25,"2016","Mar","transporte","auto posto miro",32.5
"959",2016-03-25,"2016","Mar","corolla","monte carlo lavagem ",35
